date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-12-03,23.8,35.7,-1.3,23234900.0,855933000000.0,0.0,0.0,37.3,37.55,35.3
2021-12-06,23.67,35.5,-0.2,21344000.0,752196000000.0,78000.0,2886000000.0,35.75,36.05,34.0
2021-12-07,23.77,35.65,0.15,15361100.0,543080000000.0,40000.0,1480000000.0,35.7,36.05,34.85
2021-12-08,23.83,35.75,0.1,16491700.0,586810000000.0,100000.0,3508000000.0,35.7,36.4,35.0
2021-12-09,23.73,35.6,-0.15,12963000.0,461467000000.0,699500.0,25345250000.0,35.4,35.95,35.4
2021-12-10,23.87,35.8,0.2,15276400.0,548951000000.0,120000.0,4046000000.0,35.75,36.2,35.55
2021-12-13,23.6,35.4,-0.4,11569800.0,412297000000.0,100051.0,3429805400.0,36.0,36.1,35.3
2021-12-14,23.33,35.0,-0.4,16088600.0,567299000000.0,2207500.0,77783675000.0,35.4,35.8,35.0
2021-12-15,23.1,34.65,-0.35,24972100.0,865261000000.0,1347600.0,48380220000.0,35.0,35.1,34.45
2021-12-16,22.47,33.7,-0.95,37476500.0,1277242000000.0,120000.0,4444000000.0,35.0,35.0,33.5
2021-12-17,22.53,33.8,0.1,27609900.0,937198000000.0,2199500.0,70401825000.0,33.9,34.4,33.7
2021-12-20,22.77,34.15,0.35,22590800.0,776886000000.0,695696.0,22114639200.0,34.3,34.95,33.8
2021-12-21,22.77,34.15,0.0,11683300.0,399795000000.0,287698.0,10096477000.0,34.0,34.5,34.0
2021-12-22,22.4,33.6,-0.6,20011000.0,678434000000.0,724500.0,25939000000.0,34.2,34.4,33.6
