date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2022-01-19,20.22,23.05,1.35,1700.0,38000000.0,0.0,0.0,21.65,23.15,20.25
2022-01-20,21.4,24.4,1.3,100.0,2000000.0,0.0,0.0,24.4,24.4,24.4
2022-01-21,19.96,22.75,-1.65,2100.0,48000000.0,0.0,0.0,24.1,24.1,22.75
2022-01-24,18.6,21.2,-1.6,100.0,2000000.0,0.0,0.0,21.2,21.2,21.2
2022-01-25,17.41,19.85,-1.35,1400.0,29000000.0,0.0,0.0,21.2,21.2,19.85
2022-01-26,16.97,19.35,-0.55,400.0,8000000.0,0.0,0.0,19.05,21.0,19.05
2022-01-27,16.93,19.3,-0.1,300.0,5000000.0,0.0,0.0,19.35,19.35,19.3
2022-01-28,17.28,19.7,0.4,500.0,9000000.0,0.0,0.0,18.1,20.6,18.1
2022-02-07,18.38,20.95,1.25,100.0,2000000.0,0.0,0.0,20.95,20.95,20.95
2022-02-08,17.5,19.95,-1.05,2000.0,41000000.0,0.0,0.0,19.5,20.75,19.5
2022-02-09,18.42,21.0,1.0,600.0,12000000.0,0.0,0.0,21.0,21.0,21.0
2022-02-10,17.98,20.5,-0.5,3100.0,63000000.0,0.0,0.0,19.75,21.0,19.75
2022-02-11,19.17,21.85,1.35,2400.0,52000000.0,0.0,0.0,21.0,21.9,21.0
2022-02-14,17.94,20.45,-1.45,2500.0,51000000.0,0.0,0.0,20.5,23.15,20.45
2022-02-15,19.04,21.7,1.2,900.0,19000000.0,0.0,0.0,21.8,21.8,21.7
2022-02-16,19.04,21.7,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
2022-02-17,18.86,21.5,-0.2,5000.0,106000000.0,0.0,0.0,21.7,21.7,20.25
2022-02-18,18.86,21.5,0.0,100.0,2000000.0,0.0,0.0,21.5,21.5,21.5
2022-02-21,18.11,20.65,-0.85,2400.0,50000000.0,0.0,0.0,21.5,21.5,20.6
2022-02-22,18.55,21.15,0.45,2700.0,57000000.0,0.0,0.0,20.6,21.9,20.6
2022-02-23,19.56,22.3,1.1,4900.0,108000000.0,0.0,0.0,21.15,22.6,21.15
2022-02-24,19.56,22.3,0.0,2600.0,57000000.0,0.0,0.0,22.5,22.5,21.5
2022-02-25,19.52,22.25,-0.05,1800.0,38000000.0,0.0,0.0,20.85,22.3,20.85
2022-02-28,20.88,23.8,1.5,7600.0,173000000.0,0.0,0.0,20.9,23.8,20.7
2022-03-01,20.61,23.5,-0.3,2500.0,57000000.0,0.0,0.0,23.1,23.5,22.15
2022-03-02,20.53,23.4,-0.1,3000.0,68000000.0,0.0,0.0,23.45,23.45,21.95
2022-03-03,20.61,23.5,0.1,5200.0,120000000.0,0.0,0.0,22.3,24.8,22.3
2022-03-04,21.05,24.0,0.5,10700.0,250000000.0,0.0,0.0,24.05,25.1,21.9
2022-03-07,20.88,23.8,-0.2,3200.0,74000000.0,0.0,0.0,23.8,23.8,22.55
2022-03-08,20.7,23.6,-0.2,1200.0,27000000.0,0.0,0.0,22.65,23.75,22.2
2022-03-09,21.27,24.25,0.65,9300.0,212000000.0,0.0,0.0,22.05,24.75,22.0
2022-03-10,21.75,24.8,0.5,3400.0,80000000.0,0.0,0.0,22.85,25.0,22.7
2022-03-11,20.31,23.15,-1.65,8600.0,205000000.0,0.0,0.0,23.1,25.4,23.1
2022-03-14,20.97,23.9,0.7,7300.0,169000000.0,0.0,0.0,22.15,23.95,21.65
2022-03-15,20.88,23.8,-0.1,8600.0,195000000.0,0.0,0.0,22.25,23.85,22.25
2022-03-16,19.74,22.5,-1.3,3400.0,78000000.0,0.0,0.0,23.65,23.65,22.35
2022-03-17,19.17,21.85,-0.65,65000.0,1408000000.0,0.0,0.0,23.25,24.05,20.95
2022-03-18,20.22,23.05,1.15,14400.0,321000000.0,0.0,0.0,22.95,23.25,21.75
2022-03-21,21.58,24.6,1.5,37700.0,835000000.0,0.0,0.0,23.0,24.65,21.45
2022-03-22,20.09,22.9,-1.7,54400.0,1263000000.0,0.0,0.0,24.4,24.4,22.9
2022-03-23,19.65,22.4,-0.5,4500.0,104000000.0,0.0,0.0,23.7,23.7,22.1
2022-03-24,19.65,22.4,0.0,13500.0,299000000.0,0.0,0.0,22.15,22.85,22.0
2022-03-25,19.91,22.7,0.3,11000.0,245000000.0,0.0,0.0,22.4,22.85,21.9
2022-03-28,19.65,22.4,-0.3,6300.0,139000000.0,0.0,0.0,22.0,22.7,21.5
2022-03-29,19.47,22.2,-0.2,24100.0,508000000.0,0.0,0.0,21.0,22.35,20.85
2022-03-30,19.21,21.9,-0.3,12100.0,264000000.0,0.0,0.0,22.15,22.25,21.25
2022-03-31,19.25,21.95,0.05,3000.0,64000000.0,0.0,0.0,21.9,22.0,20.45
2022-04-01,18.55,21.15,-0.85,6000.0,128000000.0,0.0,0.0,21.0,21.75,20.65
2022-04-04,18.95,21.6,0.4,6900.0,148000000.0,0.0,0.0,21.15,21.75,21.15
2022-04-05,19.21,21.9,0.3,6000.0,128000000.0,0.0,0.0,21.6,22.0,21.0
2022-04-06,19.04,21.7,-0.2,8500.0,182000000.0,0.0,0.0,21.8,21.9,21.0
2022-04-07,19.12,21.8,0.1,11100.0,235000000.0,0.0,0.0,21.9,21.9,20.75
2022-04-08,18.95,21.6,-0.2,3900.0,83000000.0,0.0,0.0,21.0,21.8,20.6
2022-04-12,18.68,21.3,-0.3,4200.0,87000000.0,0.0,0.0,20.7,21.8,20.5
2022-04-13,18.6,21.2,-0.1,2200.0,45000000.0,0.0,0.0,21.35,21.6,20.35
2022-04-14,17.72,20.2,-1.0,2400.0,49000000.0,0.0,0.0,20.25,20.95,20.2
2022-04-15,17.76,20.25,0.05,6000.0,120000000.0,0.0,0.0,20.55,20.55,19.15
2022-04-18,17.59,20.05,-0.25,6200.0,122000000.0,0.0,0.0,19.3,20.2,19.0
2022-04-19,16.36,18.65,-1.45,1900.0,36000000.0,0.0,0.0,19.2,20.05,18.65
2022-04-20,15.22,17.35,-1.3,20400.0,356000000.0,0.0,0.0,19.75,19.75,17.35
2022-04-21,14.17,16.15,-1.25,3900.0,64000000.0,0.0,0.0,16.55,17.35,16.15
2022-04-22,14.56,16.6,0.45,1600.0,26000000.0,0.0,0.0,16.65,17.0,15.15
2022-04-25,13.64,15.55,-1.05,2100.0,34000000.0,0.0,0.0,17.4,17.4,15.5
2022-04-26,13.42,15.3,-0.3,7800.0,116000000.0,0.0,0.0,15.6,16.1,14.5
2022-04-27,13.99,15.95,0.65,3200.0,50000000.0,0.0,0.0,15.3,16.15,15.3
2022-04-28,14.96,17.05,1.05,6200.0,105000000.0,0.0,0.0,16.85,17.05,16.0
2022-04-29,15.0,17.1,0.0,6400.0,107000000.0,0.0,0.0,16.55,17.85,16.0
2022-05-04,14.78,16.85,-0.25,3000.0,50000000.0,0.0,0.0,17.15,17.35,16.65
2022-05-05,14.91,17.0,0.1,5400.0,89000000.0,0.0,0.0,16.15,17.75,16.15
2022-05-06,14.78,16.85,-0.15,800.0,13000000.0,0.0,0.0,16.35,16.85,16.3
2022-05-09,13.9,15.85,-1.05,22900.0,362000000.0,0.0,0.0,16.05,17.15,15.7
2022-05-10,13.9,15.85,-0.05,700.0,10000000.0,0.0,0.0,15.8,15.85,14.85
